video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
13_neutral_enthusiasm_e_051,-1,-1,-1,"Вы знаете, я очень довольна вашей компанией, но мне хотелось бы, чтобы к этому тарифу еще были подключены некоторые услуги.",surprise,happy,0.06249,0.68749,0.06251,0.0625,0.125,1e-05,-0.0,1.0,"<think>

</think>

0.06250, 0.68750, 0.06250, 0.06250, 0.12500, 0.00000, 0.00000"
43_enthusiasm_neutral_n_060,-1,-1,-1,Это будет длиться полтора месяца.,neutral,neutral,0.85001,0.01999,0.01,0.00999,0.06,0.03,0.02001,1.0,"<think>

</think>

0.85000, 0.02000, 0.01000, 0.01000, 0.06000, 0.03000, 0.02000"
01_happiness_anger a_050,-1,-1,-1,"Я ехала сюда час, по ужасным пробкам, по ухабистым дорогам, для того, чтобы выслушать от тебя, что ты не можешь за всё это заплатить?",anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
07_fear_neutral f_081,-1,-1,-1,"Здесь какой адрес? Я подождите, сейчас соображу. Ага.",fear,fear,0.1044,0.07412,0.1305,0.05741,0.1542,0.06305,0.41632,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.18234, 0.07456, 0.49229"
30_fear_happiness_h_070,-1,-1,-1,"Это коттедж и посёлок! Понимаете, что это очень круто, это очень здорово!",happy,happy,0.12022,0.66111,0.08535,0.03365,0.02284,0.01202,0.06481,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.06655"
47_enthusiasm_sadness_e_080,-1,-1,-1,"Да, есть акция, но в два раза меньше телевизор будет. Вот 42 дюйма. Посмотрите, какой симпатичный. Sony, черный корпус, с доступом в интернет. Как вам такой телевизор?",surprise,surprise,0.1137,0.21603,0.09096,0.0523,0.4605,0.0216,0.04491,1.0,"<think>

</think>

0.12345, 0.23456, 0.09876, 0.05678, 0.50000, 0.02345, 0.04876"
17_neutral_disgust_d_091,-1,-1,-1,"Девушка, только сейчас, только для вас, я столько раз это слышала и каждый раз получается, извините меня, не то что нужно. Вы говорите сначала одно, а потом говорите другое, вернее на поверху получается совершенно другое, просто не то, то о чем вы говорите. Я знаю, что я показала себя.",disgust,disgust,0.11212,0.0796,0.14015,0.06166,0.12029,0.43805,0.04813,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.13245, 0.48234, 0.05299"
43_enthusiasm_neutral_n_030,-1,-1,-1,"Прежде чем узнавать о зарплате, я вам хочу сказать, что мы не берем людей без опыта работы.",neutral,neutral,0.85,0.05,0.02,0.03,0.02001,0.01,0.01999,1.0,"<think>

</think>

0.85000, 0.05000, 0.02000, 0.03000, 0.02000, 0.01000, 0.02000"
20_disgust_enthusiasm_e_010,-1,-1,-1,Здравствуйте! А на каком основании вы меня обзываете?,surprise,surprise,0.11636,0.08262,0.14546,0.09647,0.50179,0.0221,0.0352,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.10234, 0.53234, 0.02345, 0.03734"
11_anger_disgust d_140,-1,-1,-1,"Да нет, нормальные люди вообще катаются. Да, в отличие от некоторых.",disgust,disgust,0.19356,0.12902,0.12904,0.06452,0.12903,0.32258,0.03225,1.0,"<think>

</think>

0.21429, 0.14286, 0.14286, 0.07143, 0.14286, 0.35714, 0.03571"
13_neutral_enthusiasm_n_050,-1,-1,-1,Я могу вам предложить тариф мой онлайн. Там 20 гигабайт и также 300 минут. Он может вам обойтись в 250 рублей с учетом 50% скидки. Вам идет или вам еще дешевле нужно?,neutral,neutral,0.85,0.05,0.03,0.02,0.02001,0.01,0.01999,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
29_happiness_fear_h_080,-1,-1,-1,"Если не нужно, мы не будем вам привозить.",happy,happy,0.23313,0.56443,0.09816,0.03436,0.02331,0.01226,0.03435,1.0,"<think>

</think>

0.23456, 0.56789, 0.09876, 0.03456, 0.02345, 0.01234, 0.03456"
04_fear_enthusiasm f_062,-1,-1,-1,"Всё на месте, вот вся инструкция, вот всё на месте, держите.",fear,fear,0.10389,0.07376,0.08311,0.05506,0.06441,0.05507,0.5647,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.07654, 0.06543, 0.67099"
35_neutral_fear_f_030,-1,-1,-1,"Ну, я не знаю, с чего начать... Вообще...",fear,neutral,0.32313,0.12333,0.25652,0.08756,0.10224,0.04562,0.0616,1.0,"<think>

</think>

0.32345, 0.12345, 0.25678, 0.08765, 0.10234, 0.04567, 0.06166"
39_sadness_anger_s_050,-1,-1,-1,"Вы же скорая помощь! Приезжайте, пожалуйста! Возможно, вы что-то ему уколите Пожалуйста!",sad,sad,0.11776,0.08361,0.75261,0.01177,0.02237,0.00412,0.00776,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00813"
31_fear_enthusiasm_e_120,-1,-1,-1,"Мама, всё хорошо, я тебе дам номера, подпишу их, и ты в следующий раз не будешь переживать.",surprise,surprise,0.1137,0.21603,0.09096,0.0523,0.4605,0.0216,0.04491,1.0,"<think>

</think>

0.12345, 0.23456, 0.09876, 0.05678, 0.50000, 0.02345, 0.04876"
08_sadness_anger s_140,-1,-1,-1,"Ну извините, сейчас ипотека очень сильно подорожала, поэтому я, к сожалению, не могу вам предложить больше денег.",sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00000"
49_sadness_happiness_s_070,-1,-1,-1,"Ну дай мне ведро, пожалуйста!",sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00000"
29_happiness_fear_f_080,-1,-1,-1,"Я боюсь, что четвёртое пятом не нужно. Мне нужно вот только...",fear,fear,0.11113,0.0789,0.13891,0.06111,0.09212,0.07102,0.44681,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.10234, 0.07890, 0.49635"
23_happiness_neutral_h_070,-1,-1,-1,"А что ж ты раньше молчала? Я б тебя обязательно пригласила. Но в этот раз всё будет только для тебя. Все цветы, аплодисменты — всё только для тебя.",happy,happy,0.11769,0.64726,0.08356,0.03295,0.05179,0.02076,0.04599,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.05432, 0.02178, 0.04824"
13_neutral_enthusiasm_e_030,-1,-1,-1,"Мне бы, если честно, то безлимитный интернет.",surprise,surprise,0.11236,0.07977,0.08989,0.05955,0.57754,0.01123,0.06966,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.63456, 0.01234, 0.07654"
01_happiness_anger a_030,-1,-1,-1,"Ты думаешь, что мы будем сейчас есть вот эту сырую рыбу и получать удовольствие? Да ну! Лучше пошли бы суши какие-нибудь поели в другом месте.",anger,anger,0.1175,0.08343,0.14689,0.60012,0.02232,0.02974,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.03125, 0.00000"
24_sadness_enthusiasm_s_130,-1,-1,-1,Да что тут может уже быть в этой жизни интересного?,sad,sad,0.11841,0.08407,0.75681,0.01184,0.02249,0.00414,0.00224,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00234"
07_fear_neutral n_020,-1,-1,-1,"Да, я извиняюсь, что я переслала в дорогу.",neutral,neutral,0.85003,0.05,0.03,0.01999,0.01998,0.01,0.02,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
20_disgust_enthusiasm_d_090,-1,-1,-1,"А что? Муж не может своей жене рассказать, что ли?",disgust,disgust,0.11343,0.08053,0.14179,0.09074,0.15835,0.31476,0.1004,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.17234, 0.34256, 0.10927"
15_enthusiasm_sadness_e_031,-1,-1,-1,"Хорошо, если вы не уверены насчёт своего уровня, вы можете записаться к нам на тестирование, и преподаватели выявив.",surprise,surprise,0.12258,0.08704,0.09807,0.05394,0.63836,1e-05,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.05432, 0.64287, 0.00000, 0.00000"
06_happiness_enthusiasm h_042,-1,-1,-1,"Очень скоро, через месяц, я получу необходимые знания и смогу применять их в своей работе. А сегодня позвонил друг моего отца и сказал, что он готов взять меня уже со постоянным окладом.",happy,happy,0.12022,0.66111,0.08535,0.03365,0.02284,0.01202,0.06481,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.06655"
23_happiness_neutral_n_160,-1,-1,-1,Меня смущает дата.,neutral,neutral,0.85,0.02999,0.04,0.01999,0.03001,0.01,0.02001,1.0,"<think>

</think>

0.85000, 0.03000, 0.04000, 0.02000, 0.03000, 0.01000, 0.02000"
45_happiness_sadness_s_010,-1,-1,-1,"Блин, ну куда ты бежишь, идиот?",sad,sad,0.11539,0.08193,0.73747,0.06116,0.00404,1e-05,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.06543, 0.00432, 0.00000, 0.00000"
49_sadness_happiness_h_010,-1,-1,-1,Мне тоже ведро нужно.,happy,happy,0.12323,0.75541,0.08896,0.01232,0.01343,0.00622,0.00043,1.0,"<think>

</think>

0.12345,0.75678,0.08912,0.01234,0.01345,0.00623,0.00043"
10_happiness_anger h_040,-1,-1,-1,"Ну, вовсе нет, конечно же, но всё-таки я выполняю свою работу хорошо, и это радует.",happy,happy,0.12229,0.67252,0.08682,0.03423,0.01222,0.01223,0.05969,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.01234, 0.06026"
19_anger_disgust_d_070,-1,-1,-1,"Женщина, мы не можем вернуть вам деньги за товар в безвестной причине. Вы же подписывали онлайн договор о невозврате товара, если не будет каких-то браков. То есть, всё в порядке.",disgust,disgust,0.11403,0.08096,0.14255,0.21666,0.10149,0.30287,0.04144,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.23456, 0.10987, 0.32789, 0.04486"
45_happiness_sadness_h_110,-1,-1,-1,"Давай, я тебе могу ещё и занять, в принципе.",happy,happy,0.12982,0.71395,0.09218,0.03634,0.01298,0.00805,0.00668,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.00765, 0.00635"
22_fear_anger_f_080,-1,-1,-1,Что ты всё на меня злишься и кричишь?,fear,fear,0.0588,0.05885,0.05881,0.29412,0.05884,0.05883,0.41175,1.0,"<think>

</think>

0.06250, 0.06250, 0.06250, 0.31250, 0.06250, 0.06250, 0.43750"
32_happiness_enthusiasm_h_060,-1,-1,-1,"Ну, может повезет, а может нет. А я хочу, чтобы запомнилось.",happy,happy,0.25,0.50002,0.1,0.05,0.04998,0.03,0.02,1.0,"<think>

</think>

0.25000, 0.50000, 0.10000, 0.05000, 0.05000, 0.03000, 0.02000"
19_anger_disgust_d_020,-1,-1,-1,"Подскажите, пожалуйста, номер вашего заказа.",disgust,disgust,1e-05,-1e-05,0.0,2e-05,-2e-05,0.99997,3e-05,1.0,"<think>

</think>

0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000, 0.00000"
44_neutral_anger_a_020,-1,-1,-1,"Девушка, извините, я кассиром работала, я знаю. Вы должны принять купюру и отнести ее в банк и поменять.",anger,anger,0.11755,0.08346,0.14694,0.6074,0.02233,0.02232,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.02345, 0.00000"
04_fear_enthusiasm f_130,-1,-1,-1,ну честно говоря как обычным любым другим пультом телевизора скорее всего ну вот красная кнопка включения выключения остальные функции можно посмотреть в инструкции,fear,fear,0.11383,0.08082,0.09106,0.06033,0.07057,0.08276,0.50063,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.07654, 0.08976, 0.54296"
40_enthusiasm_fear_e_070,-1,-1,-1,"Да ты что! Тебе очень засчитают, да!",surprise,surprise,0.11236,0.07977,0.08989,0.05955,0.57754,0.01123,0.06966,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.63456, 0.01234, 0.07654"
48_fear_disgust_f_040,-1,-1,-1,"Вот этот момент, ну помнишь, как вот эта вот панночка на гробу летала и билась вот в эту стену, и такая бледная кожа у неё была? Ну, страшно, правда страшно!",fear,fear,0.11296,0.0802,0.1412,0.09037,0.09364,0.07003,0.4116,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.10234, 0.07654, 0.44984"
32_happiness_enthusiasm_e_020,-1,-1,-1,"Я тоже очень рада тебя видеть. Ты такая счастливая, что-то случилось?",surprise,surprise,0.11325,0.3171,0.08041,0.04983,0.39639,0.01132,0.0317,1.0,"<think>

</think>

0.12345, 0.34567, 0.08765, 0.05432, 0.43210, 0.01234, 0.03456"
48_fear_disgust_d_020,-1,-1,-1,"Фууу, Таня, советская вот эта...",disgust,disgust,0.11235,0.07977,0.13002,0.05955,0.09999,0.4866,0.03172,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.06543, 0.10987, 0.53465, 0.03485"
44_neutral_anger_n_120,-1,-1,-1,"эти деньги, заклейте купюру и можете в принципе работать.",neutral,neutral,0.85,0.05,0.03,0.02001,0.02,0.01,0.01999,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
50_enthusiasm_sadness_s_090,-1,-1,-1,"Да всё хорошо. Ну вот сработай, что делать мне?",sad,sad,0.25253,0.10101,0.60606,0.02525,0.0101,0.00505,0.0,1.0,"<think>

</think>

0.25000, 0.10000, 0.60000, 0.02500, 0.01000, 0.00500, 0.00000"
